stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
8371,8371,KATY FWY @ ECHO LN,,29.783711,-95.521973,,,,,0
8372,8372,KATY FWY @ PINEY POINT RD,,29.783712,-95.517773,,,,,0
8374,8374,KATY FWY @ SILBER RD,,29.783635,-95.466253,,,,,0
8375,8375,KATY FWY @ BUCKINGHAM DR,,29.783618,-95.463956,,,,,0
8376,8376,KATY FWY @ MEMORIAL WOODS DR,,29.783474,-95.461172,,,,,0
8377,8377,POST OAK RD @ KATY FWY,,29.779931,-95.456796,,,,,0
8378,8378,POST OAK RD @ OAKFORD DR,,29.777982,-95.456779,,,,,0
8380,8380,POST OAK RD @ MEMORIAL DR,,29.774013,-95.456722,,,,,0
8381,8381,MEMORIAL DR @ POST OAK LN,,29.77339,-95.45741,,,,,0
8382,8382,MEMORIAL DR @ PINEHAVEN DR,,29.77338,-95.4594,,,,,0
8383,8383,MEMORIAL DR @ CARNARVON DR,,29.77426,-95.46128,,,,,0
8384,8384,MEMORIAL DR @ CHATSWORTH DR,,29.77657,-95.46179,,,,,0
8385,8385,MEMORIAL DR @ HOLY ROOD LN,,29.77816,-95.46323,,,,,0
8386,8386,MEMORIAL DR @ BUCKINGHAM DR,,29.77934,-95.46586,,,,,0
8387,8387,MEMORIAL DR @ SILBER RD,,29.779498,-95.467735,,,,,0
8388,8388,MEMORIAL DR @ FRIAR TUCK LN,,29.779295,-95.471512,,,,,0
8389,8389,MEMORIAL DR @ ANTOINE DR,,29.77907,-95.4751,,,,,0
8390,8390,MEMORIAL DR @ INTERNATIONAL BLVD,,29.77891,-95.47747,,,,,0
8391,8391,MEMORIAL DR @ SADDLEBROOK LN,,29.77866,-95.48035,,,,,0
8392,8392,MEMORIAL DR @ CHIMNEY ROCK RD,,29.77764,-95.48359,,,,,0
8393,8393,MEMORIAL DR @ LONGWOODS LN,,29.77752,-95.48548,,,,,0
8394,8394,MEMORIAL DR @ LINDENWOOD DR,,29.77746,-95.48743,,,,,0
8395,8395,MEMORIAL DR @ CREEKSIDE DR,,29.77463,-95.49057,,,,,0
8396,8396,MEMORIAL DR @ TIMBERWILDE DR,,29.772692,-95.492295,,,,,0
8397,8397,MEMORIAL DR @ THAMER LN,,29.77092,-95.49466,,,,,0
8398,8398,MEMORIAL DR @ HUNTERS GROVE LN,,29.76985,-95.49665,,,,,0
8399,8399,MEMORIAL DR @ SADDLEWOOD LN,,29.76752,-95.4985,,,,,0
8400,8400,MEMORIAL DR @ SADDLE CREEK DR,,29.76615,-95.4997,,,,,0
8411,8411,MANGUM RD @ 18TH ST,,29.801149,-95.458519,,,,,0
8412,8412,18TH ST @ MANGUM RD,,29.801383,-95.455712,,,,,0
8413,8413,18TH ST @ NORTHWEST FREEWAY,,29.801396,-95.452963,,,,,0
8416,8416,MANGUM RD @ 20TH ST,,29.803812,-95.458618,,,,,0
8417,8417,MANGUM RD @ DACOMA ST,,29.806552,-95.458702,,,,,0
8419,8419,DACOMA ST @ NORTHWEST FREEWAY,,29.806822,-95.456528,,,,,0
8420,8420,DACOMA ST @ NORTHWEST FREEWAY,,29.807336,-95.456108,,,,,0
8421,8421,MANGUM RD @ DACOMA ST,,29.80582,-95.45893,,,,,0
8422,8422,MANGUM RD @ 20TH ST,,29.804245,-95.458878,,,,,0
8423,8423,MANGUM RD @ 18TH ST,,29.801831,-95.458801,,,,,0
8424,8424,43RD ST @ NORTHWEST FREEWAY,,29.83334,-95.48509,,,,,0
8425,8425,43RD ST @ LOCKFIELD ST,,29.8332,-95.48718,,,,,0
8426,8426,43RD ST @ LANG RD,,29.83315,-95.48873,,,,,0
8427,8427,43RD ST @ BINGLE RD,,29.83332,-95.49057,,,,,0
8428,8428,43RD ST @ SOUTHERLAND RD,,29.83447,-95.49349,,,,,0
8429,8429,43RD ST @ NORTHFIELD LN,,29.8356,-95.49861,,,,,0
8430,8430,43RD ST @ LANGFIELD RD,,29.83539,-95.50109,,,,,0
8431,8431,43RD ST @ HEMPSTEAD RD,,29.83382,-95.50465,,,,,0
8432,8432,HOLLISTER RD @ CLAY RD,,29.83176,-95.509402,,,,,0
8433,8433,PITNER RD @ HOLLISTER RD,,29.82927,-95.50897,,,,,0
8434,8434,PITNER RD @ HOLLISTER RD,,29.8293,-95.50588,,,,,0
8435,8435,PITNER RD @ ROMA ST,,29.829312,-95.502299,,,,,0
8436,8436,PITNER RD @ SOWDEN RD,,29.82962,-95.50014,,,,,0
8437,8437,BINGLE RD @ LIMESTONE ST,,29.826491,-95.492866,,,,,0
8438,8438,BINGLE RD @ UNDERHILL ST,,29.827656,-95.49182,,,,,0
8439,8439,BINGLE RD @ FELDSPAR,,29.82906,-95.49122,,,,,0
8440,8440,BINGLE RD @ LODGE ST,,29.83066,-95.49111,,,,,0
8441,8441,BINGLE RD @ 43RD ST,,29.83307,-95.4908,,,,,0
8442,8442,43RD ST @ LANG RD,,29.83292,-95.48904,,,,,0
8443,8443,43RD ST @ LOCKFIELD ST,,29.832945,-95.487498,,,,,0
8444,8444,43RD ST @ NORTHWEST FREEWAY,,29.83302,-95.48439,,,,,0
8445,8445,PACKARD ST @ TIDWELL RD,,29.85059,-95.524783,,,,,0
8446,8446,TIDWELL RD @ FAIRBANKS N HOUSTON RD,,29.850793,-95.521325,,,,,0
8447,8447,TIDWELL RD @ RAYWOOD BLVD,,29.85078,-95.518784,,,,,0
8448,8448,TIDWELL RD @ GUHN RD,,29.850807,-95.513374,,,,,0
8449,8449,TIDWELL RD @ DOW RD,,29.850829,-95.511885,,,,,0
8450,8450,TIDWELL RD @ DOW RD,,29.851105,-95.511478,,,,,0
8451,8451,TIDWELL RD @ GUHN RD,,29.851041,-95.515249,,,,,0
8452,8452,TIDWELL RD @ RAYWOOD BLVD,,29.850995,-95.518914,,,,,0
8453,8453,TIDWELL RD @ RAYWOOD BLVD,,29.85103,-95.521108,,,,,0
8461,8461,GESSNER RD @ BAMBOO RD,,29.848301,-95.54526,,,,,0
8462,8462,GESSNER RD @ TANGIERS RD,,29.846398,-95.545257,,,,,0
8463,8463,GESSNER RD @ GENARD RD,,29.844597,-95.545243,,,,,0
8464,8464,GESSNER RD @ GENARD RD,,29.841166,-95.545212,,,,,0
8473,8473,GESSNER RD @ CLAY RD,,29.832429,-95.545474,,,,,0
8474,8474,BEECHNUT ST @ CORPORATE DR,,29.689993,-95.551659,,,,,0
8475,8475,BEECHNUT ST @ COLONY DR,,29.690407,-95.548386,,,,,0
8476,8476,BEECHNUT ST @ PELLA DR,,29.690453,-95.545799,,,,,0
8477,8477,BEECHNUT ST @ JORINE DR,,29.690485,-95.543227,,,,,0
8478,8478,BEECHNUT ST @ JORINE DR,,29.690517,-95.540489,,,,,0
8479,8479,BEECHNUT ST @ LA ROCHE LN,,29.690545,-95.537842,,,,,0
8480,8480,BEECHNUT ST @ GESSNER RD,,29.690952,-95.535469,,,,,0
8481,8481,BEECHNUT ST @ TANGLEWILDE AVE,,29.692178,-95.532362,,,,,0
8482,8482,BEECHNUT ST @ MARY BATES BLVD,,29.692468,-95.530403,,,,,0
8483,8483,BEECHNUT ST @ SOUTHWEST FREEWAY,,29.692231,-95.528175,,,,,0
8484,8484,GESSNER RD @ SOUTHWEST FREEWAY,,29.689123,-95.532274,,,,,0
8485,8485,GESSNER RD @ BEECHNUT ST,,29.690866,-95.534714,,,,,0
8486,8486,GESSNER RD @ TRIOLA LN,,29.69642,-95.537636,,,,,0
8487,8487,GESSNER RD @ STROUD DR,,29.698819,-95.537789,,,,,0
8488,8488,GESSNER RD @ NEFF ST,,29.701249,-95.537811,,,,,0
8489,8489,GESSNER RD @ BELLAIRE BLVD,,29.704604,-95.537857,,,,,0
8490,8490,GESSNER RD @ CLAREWOOD DR,,29.708819,-95.538704,,,,,0
8491,8491,GESSNER RD @ CLAREWOOD DR,,29.711134,-95.538768,,,,,0
8492,8492,GESSNER RD @ TOWN PARK DR,,29.712967,-95.538795,,,,,0
8493,8493,GESSNER RD @ HARWIN DR,,29.71712,-95.538834,,,,,0
8494,8494,GESSNER RD @ WESTPARK DR,,29.721526,-95.538935,,,,,0
8495,8495,GESSNER RD @ PAGEWOOD LN,,29.725074,-95.538948,,,,,0
8496,8496,GESSNER RD @ RICHMOND AVE,,29.72745,-95.538994,,,,,0
8497,8497,GESSNER RD @ MEADOWLAND DR,,29.729415,-95.539024,,,,,0
8498,8498,GESSNER RD @ MEADOWGLEN LN,,29.732242,-95.539085,,,,,0
8499,8499,GESSNER RD @ HIGHMEADOW DR,,29.73383,-95.539131,,,,,0
8500,8500,GESSNER RD @ WESTHEIMER RD,,29.736384,-95.538818,,,,,0
8501,8501,FONDREN RD @ DAFFODIL,,29.728031,-95.520744,,,,,0
8502,8502,FONDREN RD @ PAGEWOOD LN,,29.725669,-95.520702,,,,,0
8503,8503,FONDREN RD @ LIPAN RD,,29.723907,-95.520668,,,,,0
8504,8504,FONDREN RD @ WESTPARK DR,,29.722161,-95.520592,,,,,0
8505,8505,FONDREN RD @ GLENMONT DR,,29.719806,-95.520157,,,,,0
8506,8506,FONDREN RD @ HARWIN DR,,29.718059,-95.520138,,,,,0
8507,8507,FONDREN RD @ PRESTWOOD DR,,29.716354,-95.520104,,,,,0
8508,8508,FONDREN RD @ GULFTON DR,,29.714765,-95.520249,,,,,0
8509,8509,FONDREN RD @ DASHWOOD DR,,29.707524,-95.521438,,,,,0
8510,8510,FONDREN RD @ BELLAIRE BLVD,,29.705972,-95.521431,,,,,0
8511,8511,FONDREN RD @ BELLAIRE BLVD,,29.704738,-95.521402,,,,,0
8512,8512,FONDREN RD @ CROTON RD,,29.702477,-95.520432,,,,,0
8513,8513,FONDREN RD @ SOUTHWEST FREEWAY,,29.700614,-95.518402,,,,,0
8514,8514,FONDREN RD @ SOUTHWEST FREEWAY,,29.701135,-95.518562,,,,,0
8515,8515,FONDREN RD @ CROTON RD,,29.702485,-95.520111,,,,,0
8516,8516,FONDREN RD @ BELLAIRE BLVD,,29.704792,-95.521146,,,,,0
8517,8517,FONDREN RD @ BELLAIRE BLVD,,29.705972,-95.521162,,,,,0
8518,8518,FONDREN RD @ DASHWOOD DR,,29.707181,-95.521164,,,,,0
8519,8519,FONDREN RD @ CLAREWOOD DR,,29.709144,-95.521194,,,,,0
8520,8520,CLAREWOOD DR @ MARINETTE DR,,29.709645,-95.51815,,,,,0
8521,8521,CLAREWOOD DR @ REIMS RD,,29.709674,-95.515869,,,,,0
8522,8522,BONHOMME RD @ CLAREWOOD DR,,29.7101,-95.513512,,,,,0
8523,8523,BONHOMME RD @ BELLERIVE DR,,29.712362,-95.513535,,,,,0
8524,8524,BELLERIVE DR @ REIMS RD,,29.713104,-95.515526,,,,,0
8525,8525,BELLERIVE DR @ MARINETTE DR,,29.713069,-95.517975,,,,,0
8526,8526,BELLERIVE DR @ FONDREN RD,,29.713125,-95.520561,,,,,0
8527,8527,BELLERIVE DR @ FONDREN RD,,29.712945,-95.520294,,,,,0
8528,8528,BELLERIVE DR @ MARINETTE DR,,29.712949,-95.518219,,,,,0
8529,8529,BELLERIVE DR @ REIMS RD,,29.712976,-95.515877,,,,,0
8530,8530,BELLERIVE DR @ REIMS RD,,29.712983,-95.515304,,,,,0
8531,8531,BELLERIVE DR @ BONHOMME RD,,29.712994,-95.513741,,,,,0
8532,8532,BONHOMME RD @ CLAREWOOD DR,,29.709941,-95.513649,,,,,0
8533,8533,CLAREWOOD DR @ REIMS RD,,29.709793,-95.515379,,,,,0
8534,8534,CLAREWOOD DR @ MARINETTE DR,,29.70977,-95.517853,,,,,0
8535,8535,CLAREWOOD DR @ FONDREN RD,,29.709682,-95.520393,,,,,0
8536,8536,HEMPSTEAD RD @ MC ALLISTER RD,,29.80395,-95.46336,,,,,0
8537,8537,HEMPSTEAD RD @ DACOMA ST,,29.806323,-95.4664,,,,,0
8538,8538,HEMPSTEAD RD @ FAIRWAY PARK DR,,29.80855,-95.46963,,,,,0
8539,8539,HEMPSTEAD RD @ ANTOINE DR,,29.811711,-95.473968,,,,,0
8540,8540,HAMMERLY BLVD @ ANTOINE DR,,29.81129,-95.475212,,,,,0
8541,8541,HAMMERLY BLVD @ HARLAND DR,,29.81095,-95.47641,,,,,0
8542,8542,HAMMERLY BLVD @ WOODVINE DR,,29.81089,-95.47851,,,,,0
8543,8543,HAMMERLY BLVD @ JACQUELYN DR,,29.81069,-95.48065,,,,,0
8544,8544,HAMMERLY BLVD @ JOHANNA DR,,29.81068,-95.48273,,,,,0
8545,8545,HAMMERLY BLVD @ WIRT RD,,29.81066,-95.48477,,,,,0
8546,8546,HAMMERLY BLVD @ SPENWICK DR,,29.81077,-95.48921,,,,,0
8547,8547,HAMMERLY BLVD @ RIDGECREST DR,,29.810905,-95.492499,,,,,0
8548,8548,HAMMERLY BLVD @ RIDGEMORE DR,,29.811132,-95.494242,,,,,0
8549,8549,HAMMERLY BLVD @ MARNEL RD,,29.811062,-95.498117,,,,,0
8550,8550,HAMMERLY BLVD @ BINGLE RD,,29.811015,-95.500656,,,,,0
8551,8551,HAMMERLY BLVD @ OJEMAN RD,,29.811034,-95.503266,,,,,0
8552,8552,HAMMERLY BLVD @ HOLLISTER RD,,29.81113,-95.50649,,,,,0
8553,8553,HAMMERLY BLVD @ HOLLISTER RD,,29.81115,-95.51002,,,,,0
8554,8554,HAMMERLY BLVD @ LAVERNE ST,,29.811089,-95.512367,,,,,0
8555,8555,HAMMERLY BLVD @ PEPPERMILL RD,,29.81056,-95.51653,,,,,0
8556,8556,HAMMERLY BLVD @ HOSKINS DR,,29.8099,-95.52267,,,,,0
8557,8557,HAMMERLY BLVD @ CAMPBELL RD,,29.80987,-95.52599,,,,,0
8558,8558,HAMMERLY BLVD @ ELMVIEW DR,,29.80932,-95.52873,,,,,0
8559,8559,HAMMERLY BLVD @ CRESTDALE DR,,29.80929,-95.53072,,,,,0
8560,8560,HAMMERLY BLVD @ PARANA DR,,29.80941,-95.53271,,,,,0
8561,8561,HAMMERLY BLVD @ ELMGATE DR,,29.8102,-95.53479,,,,,0
8562,8562,HAMMERLY BLVD @ EAGLE ROCK DR,,29.81121,-95.53616,,,,,0
8563,8563,HAMMERLY BLVD @ ROSEFIELD DR,,29.81217,-95.5377,,,,,0
8564,8564,HAMMERLY BLVD @ TEAGUE RD,,29.81279,-95.54109,,,,,0
8565,8565,HAMMERLY BLVD @ TEAGUE RD,,29.81278,-95.54337,,,,,0
8566,8566,HAMMERLY BLVD @ GESSNER RD,,29.812773,-95.54501,,,,,0
8567,8567,HAMMERLY BLVD @ GESSNER RD,,29.81276,-95.54721,,,,,0
8568,8568,HAMMERLY BLVD @ GESSNER RD,,29.81277,-95.54937,,,,,0
8569,8569,HAMMERLY BLVD @ TRIWAY LN,,29.81277,-95.55075,,,,,0
8570,8570,HAMMERLY BLVD @ TRIWAY LN,,29.81276,-95.55307,,,,,0
8571,8571,KEMPWOOD DR @ BINGLE RD,,29.818083,-95.495883,,,,,0
8572,8572,KEMPWOOD DR @ SPENWICK DR,,29.81731,-95.48939,,,,,0
8573,8573,KEMPWOOD DR @ WIRT RD,,29.816888,-95.485665,,,,,0
8574,8574,KEMPWOOD DR @ TODD ST,,29.81781,-95.48366,,,,,0
8575,8575,HEMPSTEAD RD @ WIRTCREST LN,,29.81564,-95.47972,,,,,0
8576,8576,HEMPSTEAD RD @ MITCHELLDALE ST,,29.81326,-95.47643,,,,,0
8577,8577,HEMPSTEAD RD @ MITCHELLDALE ST,,29.81484,-95.47821,,,,,0
8578,8578,HEMPSTEAD RD @ GARDENDALE DR,,29.81741,-95.48182,,,,,0
8579,8579,ANTOINE DR @ GARDENDALE DR,,29.81732,-95.47382,,,,,0
8580,8580,ANTOINE DR @ CENTRALCREST ST,,29.815905,-95.473798,,,,,0
8581,8581,ANTOINE DR @ MITCHELLDALE ST,,29.81317,-95.4736,,,,,0
8582,8582,ANTOINE DR @ CENTRALCREST ST,,29.816473,-95.473549,,,,,0
8583,8583,ANTOINE DR @ 34TH ST,,29.819094,-95.473617,,,,,0
8584,8584,34TH ST @ ANTOINE DR,,29.819249,-95.472832,,,,,0
8585,8585,34TH ST @ NORTHWEST FREEWAY,,29.819269,-95.470238,,,,,0
8586,8586,34TH ST @ NORTHWEST FREEWAY,,29.819534,-95.47036,,,,,0
8587,8587,34TH ST @ ANTOINE DR,,29.819452,-95.473503,,,,,0
8588,8588,ANTOINE DR @ NORTHWEST FREEWAY,,29.82303,-95.4734,,,,,0
8589,8589,ANTOINE DR @ MILWEE ST,,29.822817,-95.473796,,,,,0
8590,8590,ANTOINE DR @ 34TH ST,,29.81953,-95.473877,,,,,0
8591,8591,34TH ST @ ANTOINE DR,,29.819371,-95.477974,,,,,0
8592,8592,34TH ST @ BOLIN RD,,29.819285,-95.481102,,,,,0
8593,8593,LUMBERDALE RD @ HEMPSTEAD RD,,29.820205,-95.484787,,,,,0
8594,8594,LUMBERDALE RD @ MILWEE ST,,29.8219,-95.484167,,,,,0
8595,8595,MILWEE ST @ BOLIN RD,,29.822046,-95.481544,,,,,0
8596,8596,MILWEE ST @ BOLIN RD,,29.822132,-95.478233,,,,,0
8597,8597,MILWEE ST @ ANTOINE DR,,29.822191,-95.473984,,,,,0
8598,8598,KEMPWOOD DR @ TODD ST,,29.81779,-95.48402,,,,,0
8599,8599,KEMPWOOD DR @ WIRT RD,,29.817173,-95.485242,,,,,0
8600,8600,KEMPWOOD DR @ SPENWICK DR,,29.81776,-95.49025,,,,,0
8601,8601,KEMPWOOD DR @ SPENWICK DR,,29.81784,-95.49368,,,,,0
8603,8603,KEMPWOOD DR @ BINGLE RD,,29.81997,-95.49883,,,,,0
8604,8604,KEMPWOOD DR @ OJEMAN RD,,29.82098,-95.50181,,,,,0
8605,8605,KEMPWOOD DR @ SOWAY ST,,29.82105,-95.50558,,,,,0
8606,8606,KEMPWOOD DR @ HOLLISTER RD,,29.82126,-95.50941,,,,,0
8607,8607,KEMPWOOD DR @ HOLLISTER RD,,29.8212,-95.51359,,,,,0
8608,8608,KEMPWOOD DR @ TILSON LN,,29.82119,-95.51701,,,,,0
8609,8609,KEMPWOOD DR @ BLALOCK RD,,29.822097,-95.522184,,,,,0
8610,8610,KEMPWOOD DR @ CAMPBELL RD,,29.822063,-95.525765,,,,,0
8611,8611,KEMPWOOD DR @ SPRINGROCK LN,,29.82202,-95.52934,,,,,0
8612,8612,KEMPWOOD DR @ CRESTDALE DR,,29.82203,-95.53072,,,,,0
8614,8614,KEMPWOOD DR @ ROSEFIELD DR,,29.822545,-95.536774,,,,,0
8615,8615,KEMPWOOD DR @ ROSEFIELD DR,,29.8228,-95.53981,,,,,0
8616,8616,KEMPWOOD DR @ TEAGUE RD,,29.8228,-95.54116,,,,,0
8617,8617,KEMPWOOD DR @ STETSON LN,,29.82301,-95.54803,,,,,0
8618,8618,KEMPWOOD DR @ BERNADETTE LN,,29.82297,-95.55011,,,,,0
8619,8619,KEMPWOOD DR @ DURBAN DR,,29.82293,-95.55186,,,,,0
8620,8620,GESSNER RD @ WESTRAY,,29.818536,-95.545364,,,,,0
8621,8621,GESSNER RD @ EMNORA LN,,29.815806,-95.545359,,,,,0
8622,8622,GESSNER RD @ HAMMERLY BLVD,,29.81284,-95.545349,,,,,0
8623,8623,GESSNER RD @ EMNORA LN,,29.814839,-95.545075,,,,,0
8624,8624,GESSNER RD @ WESTRAY,,29.818342,-95.545113,,,,,0
8625,8625,GESSNER RD @ KEMPWOOD DR,,29.822112,-95.545143,,,,,0
8626,8626,GESSNER RD @ KEMP FOREST DR,,29.826723,-95.545166,,,,,0
8627,8627,GESSNER RD @ KEMP FOREST DR,,29.827022,-95.545418,,,,,0
8628,8628,GESSNER RD @ KEMPWOOD DR,,29.823029,-95.545387,,,,,0
8629,8629,BISSONNET ST @ SAM HOUSTON PKWY,,29.674566,-95.559275,,,,,0
8630,8630,BISSONNET ST @ FORUM PARK DR,,29.674832,-95.55587,,,,,0
8631,8631,BISSONNET ST @ WOODFAIR DR,,29.674967,-95.553741,,,,,0
8632,8632,BISSONNET ST @ CENTRE PKWY,,29.675185,-95.550529,,,,,0
8633,8633,BISSONNET ST @ COUNTRY CREEK DR,,29.67527,-95.549256,,,,,0
8634,8634,BISSONNET ST @ PLAINFIELD ST,,29.675477,-95.546287,,,,,0
8635,8635,BISSONNET ST @ SOUTHWEST FREEWAY,,29.675652,-95.543694,,,,,0
8636,8636,BISSONNET ST @ SOUTHWEST FREEWAY,,29.67591,-95.543655,,,,,0
8637,8637,BISSONNET ST @ PLAINFIELD ST,,29.675754,-95.545738,,,,,0
8638,8638,BISSONNET ST @ PLAINFIELD ST,,29.67558,-95.54831,,,,,0
8639,8639,BISSONNET ST @ COUNTRY CREEK DR,,29.675454,-95.549995,,,,,0
8640,8640,BISSONNET ST @ WOODFAIR DR,,29.675218,-95.55342,,,,,0
8641,8641,BISSONNET ST @ SAM HOUSTON PKWY,,29.674827,-95.559402,,,,,0
8642,8642,BEECHNUT ST @ MARY BATES BLVD,,29.6927,-95.529999,,,,,0
8643,8643,BEECHNUT ST @ TANGLEWILDE AVE,,29.692488,-95.532135,,,,,0
8644,8644,BEECHNUT ST @ GESSNER RD,,29.690977,-95.536247,,,,,0
8645,8645,BEECHNUT ST @ LA ROCHE LN,,29.690797,-95.537424,,,,,0
8646,8646,BEECHNUT ST @ LA ROCHE LN,,29.690738,-95.540435,,,,,0
8647,8647,BEECHNUT ST @ JORINE DR,,29.690711,-95.542778,,,,,0
8648,8648,BEECHNUT ST @ PELLA DR,,29.690684,-95.545471,,,,,0
8649,8649,BEECHNUT ST @ COLONY DR,,29.690653,-95.547913,,,,,0
8650,8650,BEECHNUT ST @ CORPORATE DR,,29.690417,-95.551033,,,,,0
8651,8651,BEECHNUT ST @ CLUB CREEK DR,,29.689589,-95.553589,,,,,0
8652,8652,BEECHNUT ST @ SAM HOUSTON PKWY,,29.689395,-95.556198,,,,,0
8653,8653,BEECHNUT ST @ CLUB CREEK DR,,29.689229,-95.554039,,,,,0
8654,8654,CLUB CREEK DR @ BEECHNUT ST,,29.687766,-95.552681,,,,,0
8655,8655,CLUB CREEK DR @ GREENFORK DR,,29.68562,-95.55151,,,,,0
8656,8656,CLUB CREEK DR @ GREENFORK DR,,29.683216,-95.551383,,,,,0
8657,8657,CLUB CREEK DR @ WOODFAIR DR,,29.68178,-95.5507,,,,,0
8658,8658,WOODFAIR DR @ DUCHAMP DR,,29.6803,-95.55226,,,,,0
8659,8659,WOODFAIR DR @ LANSDALE DR,,29.67763,-95.55347,,,,,0
8660,8660,WOODFAIR DR @ BISSONNET ST,,29.675766,-95.553788,,,,,0
8661,8661,WOODFAIR DR @ LANSDALE DR,,29.67785,-95.55324,,,,,0
8662,8662,WOODFAIR DR @ DUCHAMP DR,,29.67983,-95.55241,,,,,0
8663,8663,WOODFAIR DR @ CLUB CREEK DR,,29.68125,-95.55086,,,,,0
8664,8664,CLUB CREEK DR @ WOODFAIR DR,,29.683483,-95.551307,,,,,0
8665,8665,CLUB CREEK DR @ GREENFORK DR,,29.68541,-95.55137,,,,,0
8666,8666,CLUB CREEK DR @ GREENFORK DR,,29.68749,-95.55214,,,,,0
8667,8667,CLUB CREEK DR @ BEECHNUT ST,,29.68862,-95.55342,,,,,0
8668,8668,LONG POINT RD @ CREEK DR,,29.80313,-95.50439,,,,,0
8669,8669,LONG POINT RD @ HOLLISTER RD,,29.80316,-95.50644,,,,,0
8670,8670,LONG POINT RD @ SPRING BRANCH RD,,29.80089,-95.5117,,,,,0
8671,8671,LONG POINT RD @ CAMPBELL RD,,29.800207,-95.513619,,,,,0
8672,8672,LONG POINT RD @ BIG BEND DR,,29.799191,-95.519294,,,,,0
8674,8674,LONG POINT RD @ BENBOW WAY,,29.798642,-95.522222,,,,,0
8675,8675,LONG POINT RD @ BLALOCK RD,,29.798188,-95.523742,,,,,0
8676,8676,LONG POINT RD @ OAK TREE DR,,29.797176,-95.526451,,,,,0
8677,8677,LONG POINT RD @ SPRINGROCK LN,,29.79644,-95.52912,,,,,0
8678,8678,LONG POINT RD @ CRESTDALE DR,,29.79606,-95.53052,,,,,0
8679,8679,LONG POINT RD @ BUNKER HILL RD,,29.79528,-95.53342,,,,,0
8680,8680,LONG POINT RD @ BUTLERCREST ST,,29.79471,-95.53569,,,,,0
8681,8681,LONG POINT RD @ MURRAY BAY ST,,29.79417,-95.53796,,,,,0
8682,8682,LONG POINT RD @ WITTE RD,,29.794294,-95.539943,,,,,0
8683,8683,LONG POINT RD @ WITTE RD,,29.794316,-95.542984,,,,,0
8686,8686,LONG POINT RD @ GESSNER RD,,29.79416,-95.54284,,,,,0
8687,8687,LONG POINT RD @ WITTE RD,,29.79416,-95.54033,,,,,0
8688,8688,LONG POINT RD @ CENTENNIAL DR,,29.79405,-95.53756,,,,,0
8689,8689,LONG POINT RD @ BUNKER HILL RD,,29.794962,-95.533855,,,,,0
8690,8690,LONG POINT RD @ SPRINGROCK LN,,29.79619,-95.52956,,,,,0
8691,8691,LONG POINT RD @ OAK TREE DR,,29.79694,-95.52682,,,,,0
8692,8692,LONG POINT RD @ BLALOCK RD,,29.797791,-95.524159,,,,,0
8724,8724,LONG POINT RD @ CAMPBELL RD,,29.799559,-95.516495,,,,,0
8725,8725,LONG POINT RD @ CAMPBELL RD,,29.799906,-95.514611,,,,,0
8726,8726,LONG POINT RD @ SPRINGWOOD DR,,29.80288,-95.50849,,,,,0
8727,8727,LONG POINT RD @ HOLLISTER RD,,29.803011,-95.506638,,,,,0
8728,8728,LONG POINT RD @ CREEK DR,,29.802971,-95.504234,,,,,0
8729,8729,LONG POINT RD @ BINGLE RD,,29.802916,-95.501201,,,,,0
8730,8730,LONG POINT RD @ BAYRAM DR,,29.802974,-95.498131,,,,,0
8731,8731,LONG POINT RD @ RIDGECREST DR,,29.802951,-95.493996,,,,,0
8732,8732,LONG POINT RD @ HUGE OAKS ST,,29.80288,-95.49123,,,,,0
8733,8733,LONG POINT RD @ PINE CHASE DR,,29.80279,-95.488296,,,,,0
8734,8734,LONG POINT RD @ WIRT RD,,29.802755,-95.485061,,,,,0
8735,8735,SANDBRIDGE DR @ ENCLAVE PKWY,,29.7639,-95.62156,,,,,0
8736,8736,ENCLAVE PKWY @ SANDBRIDGE DR,,29.76257,-95.62093,,,,,0
8737,8737,ENCLAVE PKWY @ FORKLAND DR,,29.75968,-95.61884,,,,,0
8738,8738,ENCLAVE PKWY @ OLIVE HILL DR,,29.7572,-95.61884,,,,,0
8739,8739,ENCLAVE PKWY @ BRIAR FOREST DR,,29.75461,-95.61858,,,,,0
8740,8740,ENCLAVE PKWY @ FALLSVIEW LN,,29.75077,-95.61895,,,,,0
8741,8741,ENCLAVE PKWY @ WESTELLA DR,,29.74764,-95.61838,,,,,0
8742,8742,WHITTINGTON DR @ GENTRYSIDE DR,,29.74642,-95.61868,,,,,0
8743,8743,WHITTINGTON DR @ WESTMEAD DR,,29.74633,-95.61465,,,,,0
8744,8744,WHITTINGTON DR @ WESTMEAD DR,,29.74637,-95.61256,,,,,0
8745,8745,WHITTINGTON DR @ WESTMEAD DR,,29.74611,-95.60808,,,,,0
8746,8746,BRIAR FOREST DR @ DAIRY ASHFORD RD,,29.753802,-95.605499,,,,,0
8747,8747,BRIAR FOREST DR @ ASHFORD PKWY,,29.75376,-95.60253,,,,,0
8748,8748,BRIAR FOREST DR @ SHANNON VALLEY DR,,29.75315,-95.59852,,,,,0
8749,8749,BRIAR FOREST DR @ CRYSTAL HILLS DR,,29.7529,-95.5971,,,,,0
8750,8750,BRIAR FOREST DR @ RIVERVIEW WAY,,29.75237,-95.59463,,,,,0
